Year,Quarter,QuarterQF,HB,HBQF,Location,LocationQF,Specialty,SpecialtyQF,SpecialtyName,SpecialtyNameQF,AllStaffedBeddays,AllStaffedBeddaysQF,TotalOccupiedBeddays,TotalOccupiedBeddaysQF,AverageAvailableStaffedBeds,AverageAvailableStaffedBedsQF,AverageOccupiedBeds,AverageOccupiedBedsQF,PercentageOccupancy,PercentageOccupancyQF
2021,Q3,,S08000029,,F805H,, ,z,Surgery Grouping,d,1256,,282,,13.65217391,,3.065217391,,22.4522293,
2021,Q3,,S08000029,,S08000029,d, ,z,Surgery Grouping,d,19517,,12077,,212.1413043,,131.2717391,,61.8793872,
2021,Q4,p,S08000029,,F704H,, ,z,Surgery Grouping,d,17218,,10959,,187.1521739,,119.1195652,,63.64850738,
2021,Q4,p,S08000029,,F805H,, ,z,Surgery Grouping,d,1191,,180,,12.94565217,,1.956521739,,15.11335013,
2021,Q4,p,S08000029,,S08000029,d, ,z,Surgery Grouping,d,18577,,11307,,201.923913,,122.9021739,,60.86558648,
2021,Q1,,S08000029,,F704H,,C8,,Trauma and Orthopaedic Surgery,,4155,,3282,,46.16666667,,36.46666667,,78.98916968,
2021,Q1,,S08000029,,F805H,,C8,,Trauma and Orthopaedic Surgery,,88,,88,,0.977777778,,0.977777778,,100,
2021,Q1,,S08000029,,S08000029,d,C8,,Trauma and Orthopaedic Surgery,,4281,,3408,,47.56666667,,37.86666667,,79.60756833,
2021,Q2,,S08000029,,F704H,,C8,,Trauma and Orthopaedic Surgery,,4505,,3495,,49.50549451,,38.40659341,,77.58046615,
2021,Q2,,S08000029,,F805H,,C8,,Trauma and Orthopaedic Surgery,,54,,54,,0.593406593,,0.593406593,,100,
2021,Q2,,S08000029,,S08000029,d,C8,,Trauma and Orthopaedic Surgery,,4629,,3619,,50.86813187,,39.76923077,,78.18103262,
2021,Q3,,S08000029,,F704H,,C8,,Trauma and Orthopaedic Surgery,,5374,,4404,,58.41304348,,47.86956522,,81.95013026,
2021,Q3,,S08000029,,F805H,,C8,,Trauma and Orthopaedic Surgery,,135,,135,,1.467391304,,1.467391304,,100,
2021,Q3,,S08000029,,S08000029,d,C8,,Trauma and Orthopaedic Surgery,,5537,,4567,,60.18478261,,49.64130435,,82.48148817,
2021,Q4,p,S08000029,,F704H,,C8,,Trauma and Orthopaedic Surgery,,4522,,3614,,49.15217391,,39.2826087,,79.92038921,
2021,Q4,p,S08000029,,F805H,,C8,,Trauma and Orthopaedic Surgery,,71,,71,,0.77173913,,0.77173913,,100,
2021,Q4,p,S08000029,,S08000029,d,C8,,Trauma and Orthopaedic Surgery,,4690,,3782,,50.97826087,,41.10869565,,80.63965885,
2021,Q1,,S08000029,,F704H,,CB,,Urology,,3823,,1348,,42.47777778,,14.97777778,,35.26026681,
2021,Q1,,S08000029,,F805H,,CB,,Urology,,25,,25,,0.277777778,,0.277777778,,100,
2021,Q1,,S08000029,,S08000029,d,CB,,Urology,,3855,,1380,,42.83333333,,15.33333333,,35.79766537,
2021,Q2,,S08000029,,F704H,,CB,,Urology,,4168,,1633,,45.8021978,,17.94505495,,39.17946257,
2021,Q2,,S08000029,,F805H,,CB,,Urology,,34,,34,,0.373626374,,0.373626374,,100,
2021,Q2,,S08000029,,S08000029,d,CB,,Urology,,4209,,1674,,46.25274725,,18.3956044,,39.77191732,
2021,Q3,,S08000029,,F704H,,CB,,Urology,,4341,,1462,,47.18478261,,15.89130435,,33.67887584,
2021,Q3,,S08000029,,F805H,,CB,,Urology,,43,,43,,0.467391304,,0.467391304,,100,
2021,Q3,,S08000029,,S08000029,d,CB,,Urology,,4384,,1505,,47.65217391,,16.35869565,,34.32937956,
2021,Q4,p,S08000029,,F704H,,CB,,Urology,,4450,,1660,,48.36956522,,18.04347826,,37.30337079,
2021,Q4,p,S08000029,,F805H,,CB,,Urology,,32,,32,,0.347826087,,0.347826087,,100,
2021,Q4,p,S08000029,,S08000029,d,CB,,Urology,,4482,,1692,,48.7173913,,18.39130435,,37.75100402,
2021,Q1,,S08000029,,F704H,, ,z,Women and Newborn Grouping,d,321,,228,,3.566666667,,2.533333333,,71.02803738,
2021,Q1,,S08000029,,F805H,, ,z,Women and Newborn Grouping,d,3,,3,,0.033333333,,0.033333333,,100,
2021,Q1,,S08000029,,S08000029,d, ,z,Women and Newborn Grouping,d,5525,,1831,,61.38888889,,20.34444444,,33.14027149,
2021,Q2,,S08000029,,F704H,, ,z,Women and Newborn Grouping,d,591,,427,,6.494505495,,4.692307692,,72.25042301,
2021,Q2,,S08000029,,F805H,, ,z,Women and Newborn Grouping,d,7,,7,,0.076923077,,0.076923077,,100,
2021,Q2,,S08000029,,S08000029,d, ,z,Women and Newborn Grouping,d,5804,,2221,,63.78021978,,24.40659341,,38.26671261,
2021,Q3,,S08000029,,F704H,, ,z,Women and Newborn Grouping,d,603,,454,,6.554347826,,4.934782609,,75.29021559,
2021,Q3,,S08000029,,F805H,, ,z,Women and Newborn Grouping,d,11,,11,,0.119565217,,0.119565217,,100,
2021,Q3,,S08000029,,S08000029,d, ,z,Women and Newborn Grouping,d,5442,,2378,,59.15217391,,25.84782609,,43.69717016,
2021,Q4,p,S08000029,,F704H,, ,z,Women and Newborn Grouping,d,549,,369,,5.967391304,,4.010869565,,67.21311475,
2021,Q4,p,S08000029,,F805H,, ,z,Women and Newborn Grouping,d,7,,7,,0.076086957,,0.076086957,,100,
2021,Q4,p,S08000029,,S08000029,d, ,z,Women and Newborn Grouping,d,5328,,2163,,57.91304348,,23.51086957,,40.59684685,
2021,Q1,,S08000019,,V217H,,C2,,Accident & Emergency,,31,,31,,0.344444444,,0.344444444,,100,
2021,Q1,,S08000019,,S08000019,d,C2,,Accident & Emergency,,31,,31,,0.344444444,,0.344444444,,100,
2021,Q2,,S08000019,,V217H,,C2,,Accident & Emergency,,55,,55,,0.604395604,,0.604395604,,100,
2021,Q2,,S08000019,,S08000019,d,C2,,Accident & Emergency,,55,,55,,0.604395604,,0.604395604,,100,
2021,Q3,,S08000019,,V217H,,C2,,Accident & Emergency,,48,,48,,0.52173913,,0.52173913,,100,
2021,Q3,,S08000019,,S08000019,d,C2,,Accident & Emergency,,48,,48,,0.52173913,,0.52173913,,100,
2021,Q4,p,S08000019,,V217H,,C2,,Accident & Emergency,,41,,41,,0.445652174,,0.445652174,,100,
2021,Q4,p,S08000019,,S08000019,d,C2,,Accident & Emergency,,41,,41,,0.445652174,,0.445652174,,100,
2021,Q1,,S08000019,,V217H,, ,z,All Acute,d,50502,,40156,,561.1333333,,446.1777778,,79.51368263,
2021,Q1,,S08000019,,S08000019,d, ,z,All Acute,d,64250,,49672,,713.8888889,,551.9111111,,77.31050584,
2021,Q2,,S08000019,,V217H,, ,z,All Acute,d,50866,,40027,,558.967033,,439.8571429,,78.69107066,
2021,Q2,,S08000019,,S08000019,d, ,z,All Acute,d,64570,,48336,,709.5604396,,531.1648352,,74.85829333,
2021,Q3,,S08000019,,V217H,, ,z,All Acute,d,52149,,41974,,566.8369565,,456.2391304,,80.48859997,
2021,Q3,,S08000019,,S08000019,d, ,z,All Acute,d,66874,,49704,,726.8913043,,540.2608696,,74.32484972,
2021,Q4,p,S08000019,,V217H,, ,z,All Acute,d,56096,,46168,,609.7391304,,501.826087,,82.3017684,
2021,Q4,p,S08000019,,S08000019,d, ,z,All Acute,d,70316,,55066,,764.3043478,,598.5434783,,78.31219068,
2021,Q1,,S08000019,,V217H,,Z9,d,All Specialties,d,68132,,49214,,757.0222222,,546.8222222,,72.23331181,
2021,Q1,,S08000019,,S08000019,d,Z9,d,All Specialties,d,98881,,68486,,1098.677778,,760.9555556,,69.26103094,
2021,Q2,,S08000019,,V217H,,Z9,d,All Specialties,d,68933,,49925,,757.5054945,,548.6263736,,72.42539858,
2021,Q2,,S08000019,,S08000019,d,Z9,d,All Specialties,d,99964,,68278,,1098.505495,,750.3076923,,68.30258893,
2021,Q3,,S08000019,,V217H,,Z9,d,All Specialties,d,70258,,52870,,763.673913,,574.673913,,75.25121694,
2021,Q3,,S08000019,,S08000019,d,Z9,d,All Specialties,d,101310,,69862,,1101.195652,,759.3695652,,68.95864179,
2021,Q4,p,S08000019,,V217H,,Z9,d,All Specialties,d,73886,,57067,,803.1086957,,620.2934783,,77.23655361,
2021,Q4,p,S08000019,,S08000019,d,Z9,d,All Specialties,d,105323,,75758,,1144.815217,,823.4565217,,71.92920825,
2021,Q1,,S08000019,,V217H,,C3,,Anaesthetics,,9,,9,,0.1,,0.1,,100,
2021,Q1,,S08000019,,S08000019,d,C3,,Anaesthetics,,9,,9,,0.1,,0.1,,100,
2021,Q2,,S08000019,,V217H,,C3,,Anaesthetics,,1,,1,,0.010989011,,0.010989011,,100,
2021,Q2,,S08000019,,S08000019,d,C3,,Anaesthetics,,1,,1,,0.010989011,,0.010989011,,100,
2021,Q3,,S08000019,,V217H,,C3,,Anaesthetics,,24,,24,,0.260869565,,0.260869565,,100,
2021,Q3,,S08000019,,S08000019,d,C3,,Anaesthetics,,24,,24,,0.260869565,,0.260869565,,100,
2021,Q4,p,S08000019,,V217H,,C3,,Anaesthetics,,12,,12,,0.130434783,,0.130434783,,100,
2021,Q4,p,S08000019,,S08000019,d,C3,,Anaesthetics,,12,,12,,0.130434783,,0.130434783,,100,
2021,Q1,,S08000019,,V217H,,A2,,Cardiology,,1263,,956,,14.03333333,,10.62222222,,75.69279493,
2021,Q1,,S08000019,,S08000019,d,A2,,Cardiology,,1263,,956,,14.03333333,,10.62222222,,75.69279493,
2021,Q2,,S08000019,,V217H,,A2,,Cardiology,,1295,,1092,,14.23076923,,12,,84.32432432,
2021,Q2,,S08000019,,S08000019,d,A2,,Cardiology,,1295,,1092,,14.23076923,,12,,84.32432432,
2021,Q3,,S08000019,,V217H,,A2,,Cardiology,,1274,,1072,,13.84782609,,11.65217391,,84.144427,
2021,Q3,,S08000019,,S08000019,d,A2,,Cardiology,,1274,,1072,,13.84782609,,11.65217391,,84.144427,
2021,Q4,p,S08000019,,V217H,,A2,,Cardiology,,1381,,1198,,15.01086957,,13.02173913,,86.7487328,
2021,Q4,p,S08000019,,S08000019,d,A2,,Cardiology,,1382,,1199,,15.02173913,,13.0326087,,86.75832127,
2021,Q1,,S08000019,,V217H,,G2,,Child & Adolescent Psychiatry,,3,,3,,0.033333333,,0.033333333,,100,
2021,Q1,,S08000019,,S08000019,d,G2,,Child & Adolescent Psychiatry,,3,,3,,0.033333333,,0.033333333,,100,
2021,Q2,,S08000019,,V217H,,G2,,Child & Adolescent Psychiatry,,1,,1,,0.010989011,,0.010989011,,100,
2021,Q2,,S08000019,,S08000019,d,G2,,Child & Adolescent Psychiatry,,1,,1,,0.010989011,,0.010989011,,100,
2021,Q4,p,S08000019,,V217H,,G2,,Child & Adolescent Psychiatry,,2,,2,,0.02173913,,0.02173913,,100,
2021,Q4,p,S08000019,,S08000019,d,G2,,Child & Adolescent Psychiatry,,2,,2,,0.02173913,,0.02173913,,100,
2021,Q1,,S08000019,,V217H,, ,z,Dental Grouping,d,2,,2,,0.022222222,,0.022222222,,100,
2021,Q1,,S08000019,,S08000019,d, ,z,Dental Grouping,d,2,,2,,0.022222222,,0.022222222,,100,
2021,Q2,,S08000019,,V217H,, ,z,Dental Grouping,d,1,,1,,0.010989011,,0.010989011,,100,
2021,Q2,,S08000019,,S08000019,d, ,z,Dental Grouping,d,1,,1,,0.010989011,,0.010989011,,100,
2021,Q4,p,S08000019,,V217H,, ,z,Dental Grouping,d,1,,1,,0.010869565,,0.010869565,,100,
2021,Q4,p,S08000019,,S08000019,d, ,z,Dental Grouping,d,1,,1,,0.010869565,,0.010869565,,100,
2021,Q1,,S08000019,,V217H,,C5,,"Ear, Nose & Throat (ENT)",,145,,121,,1.611111111,,1.344444444,,83.44827586,
2021,Q1,,S08000019,,S08000019,d,C5,,"Ear, Nose & Throat (ENT)",,145,,121,,1.611111111,,1.344444444,,83.44827586,
2021,Q2,,S08000019,,V217H,,C5,,"Ear, Nose & Throat (ENT)",,190,,155,,2.087912088,,1.703296703,,81.57894737,
2021,Q2,,S08000019,,S08000019,d,C5,,"Ear, Nose & Throat (ENT)",,190,,155,,2.087912088,,1.703296703,,81.57894737,
2021,Q3,,S08000019,,V217H,,C5,,"Ear, Nose & Throat (ENT)",,258,,235,,2.804347826,,2.554347826,,91.08527132,
2021,Q3,,S08000019,,S08000019,d,C5,,"Ear, Nose & Throat (ENT)",,258,,235,,2.804347826,,2.554347826,,91.08527132,
2021,Q4,p,S08000019,,V217H,,C5,,"Ear, Nose & Throat (ENT)",,189,,156,,2.054347826,,1.695652174,,82.53968254,
2021,Q4,p,S08000019,,S08000019,d,C5,,"Ear, Nose & Throat (ENT)",,189,,156,,2.054347826,,1.695652174,,82.53968254,
2021,Q1,,S08000019,,V217H,, ,z,Emergency Grouping,d,31,,31,,0.344444444,,0.344444444,,100,
2021,Q1,,S08000019,,S08000019,d, ,z,Emergency Grouping,d,31,,31,,0.344444444,,0.344444444,,100,
2021,Q2,,S08000019,,V217H,, ,z,Emergency Grouping,d,55,,55,,0.604395604,,0.604395604,,100,
2021,Q2,,S08000019,,S08000019,d, ,z,Emergency Grouping,d,55,,55,,0.604395604,,0.604395604,,100,
2021,Q3,,S08000019,,V217H,, ,z,Emergency Grouping,d,48,,48,,0.52173913,,0.52173913,,100,
2021,Q3,,S08000019,,S08000019,d, ,z,Emergency Grouping,d,48,,48,,0.52173913,,0.52173913,,100,
2021,Q4,p,S08000019,,V217H,, ,z,Emergency Grouping,d,41,,41,,0.445652174,,0.445652174,,100,
2021,Q4,p,S08000019,,S08000019,d, ,z,Emergency Grouping,d,41,,41,,0.445652174,,0.445652174,,100,
2021,Q1,,S08000019,,V217H,,A8,,Endocrinology & Diabetes,,127,,127,,1.411111111,,1.411111111,,100,
2021,Q1,,S08000019,,S08000019,d,A8,,Endocrinology & Diabetes,,127,,127,,1.411111111,,1.411111111,,100,
2021,Q2,,S08000019,,V217H,,A8,,Endocrinology & Diabetes,,57,,57,,0.626373626,,0.626373626,,100,
2021,Q2,,S08000019,,S08000019,d,A8,,Endocrinology & Diabetes,,57,,57,,0.626373626,,0.626373626,,100,
2021,Q3,,S08000019,,V217H,,A8,,Endocrinology & Diabetes,,62,,62,,0.673913043,,0.673913043,,100,
2021,Q3,,S08000019,,S08000019,d,A8,,Endocrinology & Diabetes,,62,,62,,0.673913043,,0.673913043,,100,
2021,Q4,p,S08000019,,V217H,,A8,,Endocrinology & Diabetes,,92,,92,,1,,1,,100,
2021,Q4,p,S08000019,,S08000019,d,A8,,Endocrinology & Diabetes,,92,,92,,1,,1,,100,
2021,Q1,,S08000019,,S08000019,d,G3,,Forensic Psychiatry,,90,,90,,1,,1,,100,
2021,Q2,,S08000019,,S08000019,d,G3,,Forensic Psychiatry,,69,,69,,0.758241758,,0.758241758,,100,
2021,Q1,,S08000019,,V217H,,A9,,Gastroenterology,,1643,,1432,,18.25555556,,15.91111111,,87.15763847,
2021,Q1,,S08000019,,S08000019,d,A9,,Gastroenterology,,1733,,1522,,19.25555556,,16.91111111,,87.82458165,
2021,Q2,,S08000019,,V217H,,A9,,Gastroenterology,,1662,,1491,,18.26373626,,16.38461538,,89.71119134,
2021,Q2,,S08000019,,S08000019,d,A9,,Gastroenterology,,1670,,1499,,18.35164835,,16.47252747,,89.76047904,
2021,Q3,,S08000019,,V217H,,A9,,Gastroenterology,,2426,,2227,,26.36956522,,24.20652174,,91.79719703,
2021,Q3,,S08000019,,S08000019,d,A9,,Gastroenterology,,2433,,2234,,26.44565217,,24.2826087,,91.82079737,
2021,Q4,p,S08000019,,V217H,,A9,,Gastroenterology,,2397,,2124,,26.05434783,,23.08695652,,88.61076345,
2021,Q4,p,S08000019,,S08000019,d,A9,,Gastroenterology,,2401,,2128,,26.09782609,,23.13043478,,88.62973761,
2021,Q1,,S08000019,,V217H,,A1,,General Medicine,,21423,,15626,,238.0333333,,173.6222222,,72.94029781,
2021,Q1,,S08000019,,S08000019,d,A1,,General Medicine,,24218,,16004,,269.0888889,,177.8222222,,66.0830787,
2021,Q2,,S08000019,,V217H,,A1,,General Medicine,,19927,,14284,,218.978022,,156.967033,,71.68163798,
2021,Q2,,S08000019,,S08000019,d,A1,,General Medicine,,22044,,14569,,242.2417582,,160.0989011,,66.09054618,
2021,Q3,,S08000019,,V217H,,A1,,General Medicine,,21908,,15859,,238.1304348,,172.3804348,,72.38908161,
2021,Q3,,S08000019,,S08000019,d,A1,,General Medicine,,23589,,15980,,256.4021739,,173.6956522,,67.74343974,
2021,Q4,p,S08000019,,V217H,,A1,,General Medicine,,23092,,17047,,251,,185.2934783,,73.82210289,
2021,Q4,p,S08000019,,S08000019,d,A1,,General Medicine,,23979,,17492,,260.6413043,,190.1304348,,72.9471621,
2021,Q1,,S08000019,,V217H,,G1,,General Psychiatry (Mental Illness),,4963,,3499,,55.14444444,,38.87777778,,70.50171267,
2021,Q1,,S08000019,,S08000019,d,G1,,General Psychiatry (Mental Illness),,10957,,6959,,121.7444444,,77.32222222,,63.51191019,
2021,Q2,,S08000019,,V217H,,G1,,General Psychiatry (Mental Illness),,5144,,3740,,56.52747253,,41.0989011,,72.70606532,
2021,Q2,,S08000019,,S08000019,d,G1,,General Psychiatry (Mental Illness),,11263,,7610,,123.7692308,,83.62637363,,67.56636775,
2021,Q3,,S08000019,,V217H,,G1,,General Psychiatry (Mental Illness),,4871,,3839,,52.94565217,,41.72826087,,78.81338534,
2021,Q3,,S08000019,,S08000019,d,G1,,General Psychiatry (Mental Illness),,11127,,7818,,120.9456522,,84.97826087,,70.26152602,
2021,Q4,p,S08000019,,V217H,,G1,,General Psychiatry (Mental Illness),,4880,,3420,,53.04347826,,37.17391304,,70.08196721,
2021,Q4,p,S08000019,,S08000019,d,G1,,General Psychiatry (Mental Illness),,10794,,6988,,117.326087,,75.95652174,,64.73967019,
2021,Q1,,S08000019,,V217H,,C1,,General Surgery,,5698,,4224,,63.31111111,,46.93333333,,74.13127413,
2021,Q1,,S08000019,,S08000019,d,C1,,General Surgery,,5756,,4282,,63.95555556,,47.57777778,,74.39193885,
2021,Q2,,S08000019,,V217H,,C1,,General Surgery,,6093,,4342,,66.95604396,,47.71428571,,71.26210405,
2021,Q2,,S08000019,,S08000019,d,C1,,General Surgery,,6133,,4382,,67.3956044,,48.15384615,,71.4495353,
2021,Q3,,S08000019,,V217H,,C1,,General Surgery,,5925,,4534,,64.40217391,,49.2826087,,76.52320675,
2021,Q3,,S08000019,,S08000019,d,C1,,General Surgery,,5951,,4560,,64.68478261,,49.56521739,,76.62577718,
2021,Q4,p,S08000019,,V217H,,C1,,General Surgery,,5451,,4360,,59.25,,47.39130435,,79.98532379,
2021,Q4,p,S08000019,,S08000019,d,C1,,General Surgery,,5485,,4394,,59.61956522,,47.76086957,,80.10938924,
2021,Q1,,S08000019,,S08000019,d, ,z,Geriatric Medicine - long stay unit,,6120,,2518,,68,,27.97777778,,41.14379085,
2021,Q2,,S08000019,,S08000019,d, ,z,Geriatric Medicine - long stay unit,,6188,,2144,,68,,23.56043956,,34.64770524,
2021,Q3,,S08000019,,S08000019,d, ,z,Geriatric Medicine - long stay unit,,5542,,1431,,60.23913043,,15.55434783,,25.82100325,
2021,Q4,p,S08000019,,S08000019,d, ,z,Geriatric Medicine - long stay unit,,6348,,2284,,69,,24.82608696,,35.97983617,
2021,Q1,,S08000019,,V217H,, ,z,Geriatric Medicine - units other than long stay,,13101,,11902,,145.5666667,,132.2444444,,90.84802687,
2021,Q1,,S08000019,,S08000019,d, ,z,Geriatric Medicine - units other than long stay,,23074,,20568,,256.3777778,,228.5333333,,89.13929098,
2021,Q2,,S08000019,,V217H,, ,z,Geriatric Medicine - units other than long stay,,14197,,12679,,156.010989,,139.3296703,,89.3076002,
2021,Q2,,S08000019,,S08000019,d, ,z,Geriatric Medicine - units other than long stay,,25174,,20639,,276.6373626,,226.8021978,,81.98538174,
2021,Q3,,S08000019,,V217H,, ,z,Geriatric Medicine - units other than long stay,,14572,,13471,,158.3913043,,146.423913,,92.44441394,
2021,Q3,,S08000019,,S08000019,d, ,z,Geriatric Medicine - units other than long stay,,26147,,20900,,284.2065217,,227.173913,,79.93268826,
2021,Q4,p,S08000019,,V217H,, ,z,Geriatric Medicine - units other than long stay,,16182,,14849,,175.8913043,,161.4021739,,91.76245211,
2021,Q4,p,S08000019,,S08000019,d, ,z,Geriatric Medicine - units other than long stay,,27936,,22443,,303.6521739,,243.9456522,,80.33719931,
2021,Q1,,S08000019,,V217H,,F2,,Gynaecology,,965,,428,,10.72222222,,4.755555556,,44.35233161,
2021,Q1,,S08000019,,S08000019,d,F2,,Gynaecology,,965,,428,,10.72222222,,4.755555556,,44.35233161,
2021,Q2,,S08000019,,V217H,,F2,,Gynaecology,,1011,,422,,11.10989011,,4.637362637,,41.74085064,
2021,Q2,,S08000019,,S08000019,d,F2,,Gynaecology,,1011,,422,,11.10989011,,4.637362637,,41.74085064,
2021,Q3,,S08000019,,V217H,,F2,,Gynaecology,,950,,466,,10.32608696,,5.065217391,,49.05263158,
2021,Q3,,S08000019,,S08000019,d,F2,,Gynaecology,,950,,466,,10.32608696,,5.065217391,,49.05263158,
2021,Q4,p,S08000019,,V217H,,F2,,Gynaecology,,806,,552,,8.760869565,,6,,68.48635236,
2021,Q4,p,S08000019,,S08000019,d,F2,,Gynaecology,,806,,552,,8.760869565,,6,,68.48635236,
2021,Q1,,S08000019,,V217H,,J4,,Haematology,,589,,504,,6.544444444,,5.6,,85.56876061,
2021,Q1,,S08000019,,S08000019,d,J4,,Haematology,,589,,504,,6.544444444,,5.6,,85.56876061,
2021,Q2,,S08000019,,V217H,,J4,,Haematology,,595,,570,,6.538461538,,6.263736264,,95.79831933,
2021,Q2,,S08000019,,S08000019,d,J4,,Haematology,,595,,570,,6.538461538,,6.263736264,,95.79831933,
2021,Q3,,S08000019,,V217H,,J4,,Haematology,,596,,555,,6.47826087,,6.032608696,,93.12080537,
2021,Q3,,S08000019,,S08000019,d,J4,,Haematology,,596,,555,,6.47826087,,6.032608696,,93.12080537,
2021,Q4,p,S08000019,,V217H,,J4,,Haematology,,609,,488,,6.619565217,,5.304347826,,80.13136289,
2021,Q4,p,S08000019,,S08000019,d,J4,,Haematology,,609,,488,,6.619565217,,5.304347826,,80.13136289,
2021,Q1,,S08000019,,V217H,,A6,,Infectious Diseases,,74,,74,,0.822222222,,0.822222222,,100,
2021,Q1,,S08000019,,S08000019,d,A6,,Infectious Diseases,,74,,74,,0.822222222,,0.822222222,,100,
2021,Q2,,S08000019,,V217H,,A6,,Infectious Diseases,,22,,22,,0.241758242,,0.241758242,,100,
2021,Q2,,S08000019,,S08000019,d,A6,,Infectious Diseases,,22,,22,,0.241758242,,0.241758242,,100,
2021,Q3,,S08000019,,V217H,,A6,,Infectious Diseases,,27,,27,,0.293478261,,0.293478261,,100,
2021,Q3,,S08000019,,S08000019,d,A6,,Infectious Diseases,,27,,27,,0.293478261,,0.293478261,,100,
2021,Q4,p,S08000019,,V217H,,A6,,Infectious Diseases,,80,,80,,0.869565217,,0.869565217,,100,
2021,Q4,p,S08000019,,S08000019,d,A6,,Infectious Diseases,,80,,80,,0.869565217,,0.869565217,,100,
2021,Q1,,S08000019,,S08000019,d,G5,,Learning Disability,,1781,,1272,,19.78888889,,14.13333333,,71.42055025,
2021,Q2,,S08000019,,S08000019,d,G5,,Learning Disability,,1820,,1301,,20,,14.2967033,,71.48351648,
2021,Q3,,S08000019,,V217H,,G5,,Learning Disability,,32,,32,,0.347826087,,0.347826087,,100,
2021,Q3,,S08000019,,S08000019,d,G5,,Learning Disability,,1872,,1345,,20.34782609,,14.61956522,,71.8482906,
2021,Q4,p,S08000019,,V217H,,G5,,Learning Disability,,40,,40,,0.434782609,,0.434782609,,100,
2021,Q4,p,S08000019,,S08000019,d,G5,,Learning Disability,,1880,,1261,,20.43478261,,13.70652174,,67.07446809,
2021,Q1,,S08000019,,S08000019,d, ,z,Learning Disability Grouping,d,1781,,1272,,19.78888889,,14.13333333,,71.42055025,
2021,Q2,,S08000019,,S08000019,d, ,z,Learning Disability Grouping,d,1820,,1301,,20,,14.2967033,,71.48351648,
2021,Q3,,S08000019,,V217H,, ,z,Learning Disability Grouping,d,32,,32,,0.347826087,,0.347826087,,100,
2021,Q3,,S08000019,,S08000019,d, ,z,Learning Disability Grouping,d,1872,,1345,,20.34782609,,14.61956522,,71.8482906,
2021,Q4,p,S08000019,,V217H,, ,z,Learning Disability Grouping,d,40,,40,,0.434782609,,0.434782609,,100,
2021,Q4,p,S08000019,,S08000019,d, ,z,Learning Disability Grouping,d,1880,,1261,,20.43478261,,13.70652174,,67.07446809,
2021,Q1,,S08000019,,V217H,, ,z,Medical Grouping,d,40074,,31987,,445.2666667,,355.4111111,,79.81983331,
2021,Q1,,S08000019,,S08000019,d, ,z,Medical Grouping,d,53504,,41185,,594.4888889,,457.6111111,,76.97555323,
2021,Q2,,S08000019,,V217H,, ,z,Medical Grouping,d,39377,,31338,,432.7142857,,344.3736264,,79.58452904,
2021,Q2,,S08000019,,S08000019,d, ,z,Medical Grouping,d,53025,,39591,,582.6923077,,435.0659341,,74.66478076,
2021,Q3,,S08000019,,V217H,, ,z,Medical Grouping,d,42326,,34112,,460.0652174,,370.7826087,,80.59348864,
2021,Q3,,S08000019,,S08000019,d, ,z,Medical Grouping,d,57010,,41801,,619.673913,,454.3586957,,73.32222417,
2021,Q4,p,S08000019,,V217H,, ,z,Medical Grouping,d,45257,,36846,,491.923913,,400.5,,81.41502972,
2021,Q4,p,S08000019,,S08000019,d, ,z,Medical Grouping,d,59356,,45623,,645.173913,,495.9021739,,76.86333311,
2021,Q1,,S08000019,,V217H,, ,z,Mental Health Grouping,d,8208,,5378,,91.2,,59.75555556,,65.5214425,
2021,Q1,,S08000019,,S08000019,d, ,z,Mental Health Grouping,d,17308,,11344,,192.3111111,,126.0444444,,65.54194592,
2021,Q2,,S08000019,,V217H,, ,z,Mental Health Grouping,d,8473,,6034,,93.10989011,,66.30769231,,71.21444589,
2021,Q2,,S08000019,,S08000019,d, ,z,Mental Health Grouping,d,17792,,12633,,195.5164835,,138.8241758,,71.00382194,
2021,Q3,,S08000019,,V217H,, ,z,Mental Health Grouping,d,8435,,6673,,91.68478261,,72.5326087,,79.11084766,
2021,Q3,,S08000019,,S08000019,d, ,z,Mental Health Grouping,d,17380,,13191,,188.9130435,,143.3804348,,75.89758343,
2021,Q4,p,S08000019,,V217H,, ,z,Mental Health Grouping,d,8483,,6251,,92.20652174,,67.94565217,,73.68855358,
2021,Q4,p,S08000019,,S08000019,d, ,z,Mental Health Grouping,d,17512,,12539,,190.3478261,,136.2934783,,71.60232983,
2021,Q1,,S08000019,,V217H,,T2,,Midwifery,,1,,1,,0.011111111,,0.011111111,,100,
2021,Q1,,S08000019,,S08000019,d,T2,,Midwifery,,1,,1,,0.011111111,,0.011111111,,100,
