_id,QuarterEnding,HBT,HBTQF,PatientType,Specialty,SpecialtyQF,LessThan4WeekWait,LessThan4WeekWaitQF,4To8WeekWait,4To8WeekWaitQF,8To12WeekWait,8To12WeekWaitQF,12To16WeekWait,12To16WeekWaitQF,16To20WeekWait,16To20WeekWaitQF,20To24WeekWait,20To24WeekWaitQF,24To28WeekWait,24To28WeekWaitQF,28To32WeekWait,28To32WeekWaitQF,32To36WeekWait,32To36WeekWaitQF,36To40WeekWait,36To40WeekWaitQF,40To44WeekWait,40To44WeekWaitQF,44To48WeekWait,44To48WeekWaitQF,48To52WeekWait,48To52WeekWaitQF,52To65WeekWait,52To65WeekWaitQF,65To78WeekWait,65To78WeekWaitQF,78To91WeekWait,78To91WeekWaitQF,91To104WeekWait,91To104WeekWaitQF,Over104WeekWait,Over104WeekWaitQF
3068,20130331,S08000020,,Inpatient/Day case,C12,,46,,69,,37,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
3069,20140331,S08000020,,Inpatient/Day case,C12,,44,,36,,69,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
3070,20150331,S08000020,,Inpatient/Day case,C12,,89,,34,,72,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
3071,20160331,S08000020,,Inpatient/Day case,C12,,58,,52,,71,,2,,0,,1,,0,,0,,0,,2,,5,,2,,0,,0,,0,,0,,0,,0,
3072,20170331,S08000020,,Inpatient/Day case,C12,,60,,35,,34,,4,,0,,1,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
3073,20180331,S08000020,,Inpatient/Day case,C12,,50,,22,,6,,7,,7,,7,,0,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
3074,20190331,S08000020,,Inpatient/Day case,C12,,31,,12,,2,,2,,5,,5,,4,,3,,1,,6,,4,,4,,1,,3,,0,,0,,0,,0,
3075,20200331,S08000020,,Inpatient/Day case,C12,,37,,14,,3,,5,,3,,1,,2,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
3076,20210331,S08000020,,Inpatient/Day case,C12,,32,,12,,10,,4,,0,,2,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
3077,20220331,S08000020,,Inpatient/Day case,C12,,22,,20,,12,,4,,10,,3,,1,,1,,1,,0,,0,,0,,0,,0,,1,,0,,1,,0,
3078,20121231,S08000020,,Inpatient/Day case,C12,,45,,43,,5,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
3079,20131231,S08000020,,Inpatient/Day case,C12,,48,,69,,47,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
3080,20141231,S08000020,,Inpatient/Day case,C12,,94,,45,,39,,3,,5,,2,,4,,7,,1,,4,,2,,1,,0,,0,,0,,0,,0,,0,
3081,20151231,S08000020,,Inpatient/Day case,C12,,33,,51,,48,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
3082,20161231,S08000020,,Inpatient/Day case,C12,,58,,56,,15,,2,,3,,1,,0,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
3083,20171231,S08000020,,Inpatient/Day case,C12,,54,,18,,17,,4,,3,,1,,1,,0,,0,,0,,1,,0,,1,,0,,0,,0,,0,,0,
3084,20181231,S08000020,,Inpatient/Day case,C12,,42,,12,,6,,2,,1,,0,,1,,1,,2,,12,,9,,1,,1,,2,,0,,0,,0,,0,
3085,20191231,S08000020,,Inpatient/Day case,C12,,40,,13,,8,,8,,4,,6,,1,,1,,1,,0,,0,,1,,1,,0,,0,,0,,0,,0,
3086,20201231,S08000020,,Inpatient/Day case,C12,,24,,8,,2,,1,,2,,1,,1,,1,,4,,4,,0,,0,,1,,1,,0,,0,,0,,0,
3087,20211231,S08000020,,Inpatient/Day case,C12,,30,,18,,3,,7,,4,,2,,2,,0,,1,,0,,0,,1,,1,,2,,0,,1,,2,,0,
3088,20130630,S08000020,,Inpatient/Day case,C13,,214,,198,,146,,8,,2,,1,,2,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
3089,20140630,S08000020,,Inpatient/Day case,C13,,95,,124,,282,,17,,7,,1,,2,,0,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,
3090,20150630,S08000020,,Inpatient/Day case,C13,,149,,90,,221,,95,,26,,15,,8,,3,,0,,0,,0,,0,,1,,0,,0,,0,,0,,0,
3091,20160630,S08000020,,Inpatient/Day case,C13,,71,,56,,101,,59,,16,,4,,6,,3,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
3092,20170630,S08000020,,Inpatient/Day case,C13,,41,,44,,32,,26,,23,,18,,7,,20,,7,,6,,4,,5,,1,,2,,0,,0,,0,,0,
3093,20180630,S08000020,,Inpatient/Day case,C13,,40,,29,,36,,15,,12,,10,,10,,12,,25,,19,,7,,7,,10,,27,,7,,0,,1,,0,
3094,20190630,S08000020,,Inpatient/Day case,C13,,44,,23,,14,,10,,7,,2,,4,,6,,8,,2,,9,,15,,32,,9,,1,,0,,0,,0,
3095,20200630,S08000020,,Inpatient/Day case,C13,,15,,0,,0,,1,,0,,1,,0,,0,,0,,0,,1,,0,,0,,0,,0,,0,,0,,0,
3096,20210630,S08000020,,Inpatient/Day case,C13,,23,,0,,1,,4,,0,,1,,0,,3,,1,,0,,0,,0,,0,,1,,4,,9,,1,,1,
3097,20130930,S08000020,,Inpatient/Day case,C13,,104,,182,,253,,28,,2,,0,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
3098,20140930,S08000020,,Inpatient/Day case,C13,,94,,86,,318,,34,,7,,1,,0,,1,,0,,0,,0,,1,,0,,1,,0,,0,,0,,0,
3099,20150930,S08000020,,Inpatient/Day case,C13,,135,,73,,244,,119,,69,,21,,6,,3,,1,,1,,0,,0,,0,,0,,0,,0,,0,,0,
3100,20160930,S08000020,,Inpatient/Day case,C13,,70,,30,,22,,71,,33,,30,,4,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
3101,20170930,S08000020,,Inpatient/Day case,C13,,40,,18,,16,,17,,36,,8,,7,,7,,12,,9,,4,,3,,2,,6,,2,,0,,0,,0,
3102,20180930,S08000020,,Inpatient/Day case,C13,,27,,22,,15,,19,,10,,9,,2,,10,,3,,22,,9,,6,,4,,24,,8,,5,,2,,0,
3103,20190930,S08000020,,Inpatient/Day case,C13,,51,,23,,23,,16,,7,,6,,4,,4,,1,,5,,3,,9,,24,,18,,1,,1,,0,,0,
3104,20200930,S08000020,,Inpatient/Day case,C13,,21,,2,,0,,0,,0,,1,,3,,2,,1,,4,,0,,1,,1,,1,,0,,0,,0,,0,
3105,20210930,S08000020,,Inpatient/Day case,C13,,25,,6,,4,,4,,3,,1,,1,,0,,1,,0,,0,,0,,0,,0,,3,,8,,1,,2,
3106,20130331,S08000020,,Inpatient/Day case,C13,,194,,234,,139,,4,,9,,3,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
3107,20140331,S08000020,,Inpatient/Day case,C13,,106,,140,,332,,25,,7,,0,,0,,1,,0,,0,,1,,0,,0,,0,,0,,0,,0,,0,
3108,20150331,S08000020,,Inpatient/Day case,C13,,148,,106,,230,,64,,22,,7,,2,,3,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,
3109,20160331,S08000020,,Inpatient/Day case,C13,,65,,20,,146,,35,,19,,11,,6,,1,,1,,1,,0,,0,,0,,0,,0,,0,,0,,0,
3110,20170331,S08000020,,Inpatient/Day case,C13,,73,,27,,43,,53,,27,,9,,13,,13,,1,,1,,1,,1,,2,,0,,0,,0,,0,,0,
3111,20180331,S08000020,,Inpatient/Day case,C13,,43,,45,,49,,31,,8,,11,,14,,20,,12,,6,,9,,3,,4,,7,,0,,1,,0,,0,
3112,20190331,S08000020,,Inpatient/Day case,C13,,42,,7,,11,,10,,6,,9,,3,,2,,5,,4,,10,,13,,31,,6,,1,,1,,0,,0,
3113,20200331,S08000020,,Inpatient/Day case,C13,,30,,23,,29,,45,,19,,8,,3,,1,,13,,21,,16,,16,,3,,1,,1,,0,,0,,0,
3114,20210331,S08000020,,Inpatient/Day case,C13,,14,,3,,1,,4,,3,,1,,0,,0,,0,,0,,0,,0,,1,,2,,11,,5,,0,,0,
3115,20220331,S08000020,,Inpatient/Day case,C13,,20,,7,,6,,1,,1,,1,,3,,4,,1,,0,,1,,1,,1,,2,,2,,5,,4,,4,
3116,20121231,S08000020,,Inpatient/Day case,C13,,163,,77,,16,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
3117,20131231,S08000020,,Inpatient/Day case,C13,,104,,159,,305,,19,,6,,1,,0,,0,,0,,0,,1,,0,,1,,0,,0,,0,,0,,0,
3118,20141231,S08000020,,Inpatient/Day case,C13,,105,,84,,279,,50,,27,,4,,2,,0,,3,,0,,0,,1,,0,,0,,0,,0,,0,,0,
3119,20151231,S08000020,,Inpatient/Day case,C13,,108,,42,,272,,96,,33,,24,,7,,6,,2,,0,,0,,1,,0,,0,,0,,0,,0,,0,
3120,20161231,S08000020,,Inpatient/Day case,C13,,56,,28,,33,,51,,43,,20,,19,,6,,2,,1,,0,,0,,0,,0,,0,,0,,0,,0,
3121,20171231,S08000020,,Inpatient/Day case,C13,,38,,48,,11,,8,,19,,16,,9,,11,,2,,6,,6,,11,,4,,6,,0,,0,,0,,0,
3122,20181231,S08000020,,Inpatient/Day case,C13,,47,,12,,12,,6,,7,,4,,8,,5,,6,,8,,8,,22,,7,,5,,3,,4,,0,,1,
3123,20191231,S08000020,,Inpatient/Day case,C13,,44,,35,,18,,12,,9,,3,,3,,3,,3,,8,,10,,14,,14,,4,,2,,0,,0,,1,
3124,20201231,S08000020,,Inpatient/Day case,C13,,15,,5,,3,,0,,0,,0,,1,,0,,2,,2,,1,,1,,2,,0,,1,,3,,0,,0,
3125,20211231,S08000020,,Inpatient/Day case,C13,,23,,9,,3,,2,,2,,3,,3,,0,,1,,0,,1,,0,,0,,0,,1,,1,,14,,6,
3126,20170630,S08000020,,Inpatient/Day case,C3,,3,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
3127,20180630,S08000020,,Inpatient/Day case,C3,,5,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
3128,20190630,S08000020,,Inpatient/Day case,C3,,1,,0,,2,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
3129,20170930,S08000020,,Inpatient/Day case,C3,,8,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
3130,20180930,S08000020,,Inpatient/Day case,C3,,2,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
3131,20190930,S08000020,,Inpatient/Day case,C3,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
3132,20200930,S08000020,,Inpatient/Day case,C3,,3,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
3133,20210930,S08000020,,Inpatient/Day case,C3,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
3134,20170331,S08000020,,Inpatient/Day case,C3,,1,,0,,1,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
3135,20190331,S08000020,,Inpatient/Day case,C3,,2,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
3136,20200331,S08000020,,Inpatient/Day case,C3,,4,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
3137,20210331,S08000020,,Inpatient/Day case,C3,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
3138,20220331,S08000020,,Inpatient/Day case,C3,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
3139,20171231,S08000020,,Inpatient/Day case,C3,,2,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
3140,20181231,S08000020,,Inpatient/Day case,C3,,5,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
3141,20191231,S08000020,,Inpatient/Day case,C3,,3,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
3142,20201231,S08000020,,Inpatient/Day case,C3,,2,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
3143,20211231,S08000020,,Inpatient/Day case,C3,,7,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
3144,20130630,S08000020,,Inpatient/Day case,C31,,6,,47,,15,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
3145,20140630,S08000020,,Inpatient/Day case,C31,,4,,31,,58,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
3146,20150630,S08000020,,Inpatient/Day case,C31,,9,,24,,54,,1,,2,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
3147,20160630,S08000020,,Inpatient/Day case,C31,,7,,20,,84,,30,,13,,2,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
3148,20170630,S08000020,,Inpatient/Day case,C31,,4,,9,,3,,12,,17,,12,,2,,0,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,
3149,20180630,S08000020,,Inpatient/Day case,C31,,0,,4,,7,,3,,1,,9,,9,,8,,6,,1,,1,,0,,1,,0,,0,,0,,0,,0,
3150,20190630,S08000020,,Inpatient/Day case,C31,,3,,4,,8,,14,,18,,12,,8,,8,,15,,9,,6,,1,,3,,2,,0,,0,,0,,0,
3151,20210630,S08000020,,Inpatient/Day case,C31,,2,,7,,8,,4,,10,,6,,8,,5,,3,,4,,5,,4,,2,,18,,15,,3,,1,,0,
3152,20130930,S08000020,,Inpatient/Day case,C31,,4,,33,,40,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
3153,20140930,S08000020,,Inpatient/Day case,C31,,4,,22,,63,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
3154,20150930,S08000020,,Inpatient/Day case,C31,,17,,20,,74,,6,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
3155,20160930,S08000020,,Inpatient/Day case,C31,,2,,8,,38,,32,,29,,6,,6,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
3156,20170930,S08000020,,Inpatient/Day case,C31,,0,,3,,4,,5,,5,,26,,14,,1,,2,,1,,0,,1,,0,,0,,0,,0,,0,,0,
3157,20180930,S08000020,,Inpatient/Day case,C31,,2,,6,,5,,5,,5,,11,,15,,10,,1,,3,,6,,1,,1,,1,,0,,0,,0,,0,
3158,20190930,S08000020,,Inpatient/Day case,C31,,1,,2,,11,,8,,7,,5,,6,,9,,14,,7,,4,,5,,2,,1,,1,,0,,0,,0,
3159,20200930,S08000020,,Inpatient/Day case,C31,,2,,0,,1,,1,,2,,2,,3,,8,,3,,6,,4,,1,,2,,5,,0,,0,,0,,0,
3160,20210930,S08000020,,Inpatient/Day case,C31,,2,,9,,5,,1,,5,,10,,14,,8,,5,,7,,2,,2,,1,,14,,6,,6,,2,,3,
3161,20130331,S08000020,,Inpatient/Day case,C31,,15,,34,,18,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
3162,20140331,S08000020,,Inpatient/Day case,C31,,10,,25,,40,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
3163,20150331,S08000020,,Inpatient/Day case,C31,,5,,28,,66,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
3164,20160331,S08000020,,Inpatient/Day case,C31,,10,,13,,124,,6,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
3165,20170331,S08000020,,Inpatient/Day case,C31,,2,,3,,21,,32,,19,,2,,0,,1,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,
3166,20180331,S08000020,,Inpatient/Day case,C31,,3,,8,,1,,5,,9,,1,,14,,11,,7,,5,,1,,2,,1,,0,,0,,0,,0,,0,
3167,20190331,S08000020,,Inpatient/Day case,C31,,0,,6,,2,,15,,25,,16,,3,,6,,18,,4,,1,,1,,1,,1,,1,,0,,0,,0,
3168,20200331,S08000020,,Inpatient/Day case,C31,,0,,5,,15,,6,,6,,8,,10,,9,,10,,6,,1,,0,,0,,1,,0,,0,,0,,0,
3169,20210331,S08000020,,Inpatient/Day case,C31,,0,,2,,7,,5,,6,,5,,4,,3,,11,,4,,3,,0,,1,,9,,1,,1,,0,,0,
3170,20220331,S08000020,,Inpatient/Day case,C31,,5,,11,,3,,8,,5,,10,,10,,6,,12,,2,,5,,4,,7,,10,,5,,0,,0,,2,
3171,20121231,S08000020,,Inpatient/Day case,C31,,2,,21,,2,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
3172,20131231,S08000020,,Inpatient/Day case,C31,,4,,20,,49,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
3173,20141231,S08000020,,Inpatient/Day case,C31,,2,,12,,69,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
3174,20151231,S08000020,,Inpatient/Day case,C31,,15,,14,,100,,6,,3,,2,,0,,0,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,
3175,20161231,S08000020,,Inpatient/Day case,C31,,3,,12,,21,,23,,26,,9,,4,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
3176,20171231,S08000020,,Inpatient/Day case,C31,,1,,1,,1,,5,,6,,3,,14,,13,,5,,2,,1,,0,,0,,0,,0,,0,,0,,0,
3177,20181231,S08000020,,Inpatient/Day case,C31,,1,,4,,4,,5,,10,,5,,10,,8,,10,,4,,3,,0,,0,,1,,0,,0,,0,,0,
3178,20191231,S08000020,,Inpatient/Day case,C31,,2,,4,,7,,11,,10,,8,,13,,13,,14,,5,,2,,6,,4,,5,,0,,0,,0,,0,
3179,20201231,S08000020,,Inpatient/Day case,C31,,1,,5,,0,,2,,2,,1,,4,,7,,3,,14,,8,,16,,12,,11,,0,,0,,0,,0,
3180,20211231,S08000020,,Inpatient/Day case,C31,,6,,12,,5,,5,,3,,6,,4,,5,,19,,5,,1,,2,,1,,14,,6,,0,,0,,0,
3181,20130630,S08000020,,Inpatient/Day case,C41,,37,,38,,7,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
3182,20140630,S08000020,,Inpatient/Day case,C41,,25,,27,,23,,17,,2,,2,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
3183,20150630,S08000020,,Inpatient/Day case,C41,,33,,22,,14,,4,,0,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
3184,20160630,S08000020,,Inpatient/Day case,C41,,39,,21,,12,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
3185,20170630,S08000020,,Inpatient/Day case,C41,,16,,4,,12,,3,,4,,2,,5,,4,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
3186,20180630,S08000020,,Inpatient/Day case,C41,,20,,6,,9,,12,,10,,2,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
3187,20190630,S08000020,,Inpatient/Day case,C41,,18,,14,,5,,4,,5,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
3188,20200630,S08000020,,Inpatient/Day case,C41,,10,,0,,5,,3,,1,,1,,2,,0,,3,,2,,0,,0,,0,,0,,0,,0,,0,,0,
3189,20210630,S08000020,,Inpatient/Day case,C41,,7,,9,,3,,3,,7,,2,,3,,1,,0,,0,,0,,0,,0,,0,,1,,0,,0,,0,
3190,20130930,S08000020,,Inpatient/Day case,C41,,17,,38,,23,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
3191,20140930,S08000020,,Inpatient/Day case,C41,,38,,19,,36,,6,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
3192,20150930,S08000020,,Inpatient/Day case,C41,,22,,33,,17,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
3193,20160930,S08000020,,Inpatient/Day case,C41,,21,,13,,29,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
3194,20170930,S08000020,,Inpatient/Day case,C41,,6,,10,,10,,5,,6,,3,,1,,3,,2,,1,,4,,0,,0,,0,,0,,0,,0,,0,
3195,20180930,S08000020,,Inpatient/Day case,C41,,21,,16,,12,,7,,8,,0,,0,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
3196,20190930,S08000020,,Inpatient/Day case,C41,,9,,17,,13,,7,,6,,3,,4,,0,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,
3197,20200930,S08000020,,Inpatient/Day case,C41,,14,,4,,4,,2,,2,,0,,4,,0,,2,,0,,1,,1,,0,,0,,0,,0,,0,,0,
3198,20210930,S08000020,,Inpatient/Day case,C41,,6,,7,,4,,1,,0,,1,,0,,0,,1,,0,,1,,1,,0,,0,,0,,0,,0,,0,
3199,20130331,S08000020,,Inpatient/Day case,C41,,52,,39,,7,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
3200,20140331,S08000020,,Inpatient/Day case,C41,,19,,20,,17,,13,,6,,3,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
3201,20150331,S08000020,,Inpatient/Day case,C41,,43,,20,,25,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
3202,20160331,S08000020,,Inpatient/Day case,C41,,39,,23,,21,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
3203,20170331,S08000020,,Inpatient/Day case,C41,,10,,15,,11,,12,,7,,0,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
3204,20180331,S08000020,,Inpatient/Day case,C41,,13,,13,,13,,11,,2,,0,,2,,2,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
3205,20190331,S08000020,,Inpatient/Day case,C41,,19,,12,,5,,8,,5,,1,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
3206,20200331,S08000020,,Inpatient/Day case,C41,,12,,6,,8,,1,,4,,1,,3,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
3207,20210331,S08000020,,Inpatient/Day case,C41,,5,,6,,4,,5,,6,,1,,2,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
3208,20220331,S08000020,,Inpatient/Day case,C41,,2,,1,,10,,8,,1,,4,,1,,0,,1,,1,,0,,1,,0,,0,,0,,0,,0,,0,
3209,20121231,S08000020,,Inpatient/Day case,C41,,47,,8,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
3210,20131231,S08000020,,Inpatient/Day case,C41,,22,,25,,12,,15,,3,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
3211,20141231,S08000020,,Inpatient/Day case,C41,,25,,24,,29,,0,,0,,0,,0,,0,,0,,0,,0,,1,,0,,0,,0,,0,,0,,0,
3212,20151231,S08000020,,Inpatient/Day case,C41,,31,,24,,16,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
3213,20161231,S08000020,,Inpatient/Day case,C41,,18,,20,,15,,6,,2,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
3214,20171231,S08000020,,Inpatient/Day case,C41,,11,,12,,15,,6,,3,,3,,4,,4,,0,,3,,0,,0,,0,,0,,0,,0,,0,,0,
3215,20181231,S08000020,,Inpatient/Day case,C41,,27,,10,,11,,3,,2,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
3216,20191231,S08000020,,Inpatient/Day case,C41,,18,,11,,5,,5,,1,,2,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
3217,20201231,S08000020,,Inpatient/Day case,C41,,11,,4,,5,,1,,0,,0,,0,,0,,1,,0,,0,,0,,0,,1,,0,,0,,0,,0,
3218,20211231,S08000020,,Inpatient/Day case,C41,,5,,4,,1,,6,,0,,0,,0,,0,,1,,0,,1,,0,,0,,0,,0,,0,,0,,0,
3219,20130630,S08000020,,Inpatient/Day case,C42,,26,,3,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
3220,20140630,S08000020,,Inpatient/Day case,C42,,27,,5,,4,,1,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
3221,20150630,S08000020,,Inpatient/Day case,C42,,21,,1,,3,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
3222,20160630,S08000020,,Inpatient/Day case,C42,,27,,4,,2,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
3223,20170630,S08000020,,Inpatient/Day case,C42,,24,,7,,1,,0,,0,,0,,0,,0,,0,,0,,0,,1,,0,,0,,0,,0,,0,,0,
3224,20180630,S08000020,,Inpatient/Day case,C42,,34,,2,,7,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
3225,20190630,S08000020,,Inpatient/Day case,C42,,24,,4,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
3226,20200630,S08000020,,Inpatient/Day case,C42,,17,,2,,0,,0,,0,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
3227,20210630,S08000020,,Inpatient/Day case,C42,,25,,4,,0,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
3228,20130930,S08000020,,Inpatient/Day case,C42,,33,,10,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
3229,20140930,S08000020,,Inpatient/Day case,C42,,24,,0,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
3230,20150930,S08000020,,Inpatient/Day case,C42,,19,,8,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
3231,20160930,S08000020,,Inpatient/Day case,C42,,24,,5,,2,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
3232,20170930,S08000020,,Inpatient/Day case,C42,,20,,3,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
3233,20180930,S08000020,,Inpatient/Day case,C42,,31,,4,,0,,2,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
3234,20190930,S08000020,,Inpatient/Day case,C42,,27,,4,,5,,0,,0,,2,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
