"QuarterEnding","HBT","HBTQF","PatientType","Specialty","SpecialtyQF","NumberWaiting","NumberWaitingQF","Available","AvailableQF","Unavailable","UnavailableQF","MedicalTotal","MedicalTotalQF","MedicalOtherMedicalCondition","MedicalOtherMedicalConditionQF","MedicalIndefinitelyUnavailable","MedicalIndefinitelyUnavailableQF","MedicalOther","MedicalOtherQF","PatientAdvisedTotal","PatientAdvisedTotalQF","PatientAdvisedHoliday","PatientAdvisedHolidayQF","PatientAdvisedPersonalCommitment","PatientAdvisedPersonalCommitmentQF","PatientAdvisedWorkCommitment","PatientAdvisedWorkCommitmentQF","PatientAdvisedCarerCommitment","PatientAdvisedCarerCommitmentQF","PatientAdvisedAcademicCommitment","PatientAdvisedAcademicCommitmentQF","PatientAdvisedJuryDuty","PatientAdvisedJuryDutyQF","PatientAdvisedWeather","PatientAdvisedWeatherQF","PatientAdvisedIndefinitelyUnavailable","PatientAdvisedIndefinitelyUnavailableQF","PatientAdvisedOther","PatientAdvisedOtherQF","PatientRequestedTotal","PatientRequestedTotalQF","PatientRequestedNamedConsultant","PatientRequestedNamedConsultantQF","PatientRequestedTreatedLocalHealthBoard","PatientRequestedTreatedLocalHealthBoardQF","SuspensionExceptionalCircumstances","SuspensionExceptionalCircumstancesQF","PFBUnavailability","PFBUnavailabilityQF"
"20130331","S08000026",,"New Outpatient","Z9","d",936,,840,,96,,22,,0,,0,,22,,68,,0,,0,,0,,0,,0,,0,,0,,0,,68,,0,,0,,0,,0,,6,
"20130630","S08000026",,"New Outpatient","Z9","d",890,,842,,48,,16,,1,,0,,15,,27,,0,,0,,0,,0,,0,,0,,0,,0,,27,,4,,0,,4,,0,,1,
"20130930","S08000026",,"New Outpatient","Z9","d",849,,757,,92,,14,,6,,1,,7,,66,,7,,1,,6,,0,,0,,0,,39,,0,,13,,11,,1,,10,,0,,1,
"20131231","S08000026",,"New Outpatient","Z9","d",897,,781,,116,,14,,9,,2,,3,,88,,11,,11,,6,,0,,0,,0,,56,,1,,3,,12,,4,,8,,0,,2,
"20140331","S08000026",,"New Outpatient","Z9","d",815,,761,,54,,12,,11,,0,,1,,35,,5,,9,,1,,0,,0,,0,,20,,0,,0,,7,,3,,4,,0,,0,
"20140630","S08000026",,"New Outpatient","Z9","d",997,,847,,150,,14,,10,,3,,1,,124,,16,,17,,2,,0,,0,,0,,89,,0,,0,,12,,3,,9,,0,,0,
"20140930","S08000026",,"New Outpatient","Z9","d",815,,754,,61,,19,,18,,1,,0,,33,,8,,7,,3,,0,,0,,0,,15,,0,,0,,9,,1,,8,,0,,0,
"20141231","S08000026",,"New Outpatient","Z9","d",726,,662,,64,,6,,6,,0,,0,,47,,3,,19,,3,,1,,0,,0,,16,,0,,5,,11,,0,,11,,0,,0,
"20150331","S08000026",,"New Outpatient","Z9","d",863,,813,,50,,3,,3,,0,,0,,43,,5,,9,,1,,0,,1,,0,,16,,0,,11,,4,,1,,3,,0,,0,
"20150630","S08000026",,"New Outpatient","Z9","d",926,,781,,145,,10,,10,,0,,0,,104,,7,,20,,1,,1,,2,,0,,0,,0,,73,,29,,1,,28,,0,,2,
"20150930","S08000026",,"New Outpatient","Z9","d",957,,891,,66,,2,,2,,0,,0,,60,,8,,13,,4,,1,,1,,0,,0,,0,,33,,3,,0,,3,,0,,1,
"20151231","S08000026",,"New Outpatient","Z9","d",935,,715,,220,,5,,5,,0,,0,,199,,7,,10,,2,,0,,0,,0,,0,,0,,180,,14,,0,,14,,0,,2,
"20160331","S08000026",,"New Outpatient","Z9","d",935,,793,,142,,7,,7,,0,,0,,129,,5,,9,,2,,0,,1,,0,,0,,0,,112,,4,,1,,3,,0,,2,
"20160630","S08000026",,"New Outpatient","Z9","d",1087,,979,,108,,9,,9,,0,,0,,57,,6,,11,,4,,1,,2,,0,,0,,0,,33,,42,,1,,41,,0,,0,
"20160930","S08000026",,"New Outpatient","Z9","d",1142,,1064,,78,,7,,7,,0,,0,,40,,9,,15,,1,,1,,1,,0,,13,,0,,0,,31,,0,,31,,0,,0,
"20161231","S08000026",,"New Outpatient","Z9","d",1079,,996,,83,,7,,7,,0,,0,,28,,8,,17,,2,,0,,1,,0,,0,,0,,0,,48,,4,,44,,0,,0,
"20170331","S08000026",,"New Outpatient","Z9","d",1149,,1082,,67,,5,,5,,0,,0,,25,,5,,15,,1,,0,,0,,0,,4,,0,,0,,37,,3,,34,,0,,0,
"20170630","S08000026",,"New Outpatient","Z9","d",1067,,1023,,44,,2,,2,,0,,0,,17,,3,,12,,2,,0,,0,,0,,0,,0,,0,,25,,2,,23,,0,,0,
"20170930","S08000026",,"New Outpatient","Z9","d",891,,860,,31,,1,,1,,0,,0,,18,,4,,13,,1,,0,,0,,0,,0,,0,,0,,12,,0,,12,,0,,0,
"20171231","S08000026",,"New Outpatient","Z9","d",836,,756,,80,,10,,10,,0,,0,,25,,8,,14,,3,,0,,0,,0,,0,,0,,0,,45,,1,,44,,0,,0,
"20180331","S08000026",,"New Outpatient","Z9","d",1039,,977,,62,,12,,12,,0,,0,,8,,1,,4,,3,,0,,0,,0,,0,,0,,0,,42,,2,,40,,0,,0,
"20180630","S08000026",,"New Outpatient","Z9","d",1114,,1089,,25,,5,,5,,0,,0,,4,,2,,2,,0,,0,,0,,0,,0,,0,,0,,15,,1,,14,,0,,1,
"20180930","S08000026",,"New Outpatient","Z9","d",1097,,1079,,18,,4,,4,,0,,0,,11,,3,,5,,2,,1,,0,,0,,0,,0,,0,,2,,0,,2,,0,,1,
"20181231","S08000026",,"New Outpatient","Z9","d",915,,887,,28,,11,,11,,0,,0,,10,,2,,7,,1,,0,,0,,0,,0,,0,,0,,6,,1,,5,,0,,1,
"20190331","S08000026",,"New Outpatient","Z9","d",846,,825,,21,,10,,10,,0,,0,,5,,1,,3,,1,,0,,0,,0,,0,,0,,0,,6,,2,,4,,0,,0,
"20190630","S08000026",,"New Outpatient","Z9","d",836,,797,,39,,3,,3,,0,,0,,16,,11,,3,,2,,0,,0,,0,,0,,0,,0,,20,,0,,20,,0,,0,
"20190930","S08000026",,"New Outpatient","Z9","d",826,,799,,27,,7,,7,,0,,0,,13,,5,,7,,1,,0,,0,,0,,0,,0,,0,,7,,0,,7,,0,,0,
"20191231","S08000026",,"New Outpatient","Z9","d",701,,680,,21,,7,,7,,0,,0,,13,,4,,9,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,
"20200331","S08000026",,"New Outpatient","Z9","d",722,,708,,14,,6,,6,,0,,0,,7,,2,,5,,0,,0,,0,,0,,0,,0,,0,,1,,0,,1,,0,,0,
"20200630","S08000026",,"New Outpatient","Z9","d",763,,746,,17,,9,,9,,0,,0,,8,,0,,8,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20200930","S08000026",,"New Outpatient","Z9","d",912,,899,,13,,4,,4,,0,,0,,8,,1,,6,,1,,0,,0,,0,,0,,0,,0,,1,,1,,0,,0,,0,
"20201231","S08000026",,"New Outpatient","Z9","d",929,,914,,15,,4,,4,,0,,0,,6,,2,,3,,1,,0,,0,,0,,0,,0,,0,,1,,1,,0,,4,,0,
"20210331","S08000026",,"New Outpatient","Z9","d",871,,863,,8,,2,,2,,0,,0,,4,,0,,4,,0,,0,,0,,0,,0,,0,,0,,1,,1,,0,,1,,0,
"20210630","S08000026",,"New Outpatient","Z9","d",911,,901,,10,,2,,2,,0,,0,,4,,1,,3,,0,,0,,0,,0,,0,,0,,0,,4,,4,,0,,0,,0,
"20210930","S08000026",,"New Outpatient","Z9","d",845,,838,,7,,3,,3,,0,,0,,3,,1,,2,,0,,0,,0,,0,,0,,0,,0,,1,,1,,0,,0,,0,
"20211231","S08000026",,"New Outpatient","Z9","d",839,,833,,6,,4,,4,,0,,0,,2,,0,,2,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20220331","S08000026",,"New Outpatient","Z9","d",924,,916,,8,,2,,2,,0,,0,,5,,1,,2,,2,,0,,0,,0,,0,,0,,0,,1,,1,,0,,0,,0,
"20121231","S08000030",,"New Outpatient","Z9","d",18480,,17704,,776,,134,,23,,23,,88,,538,,201,,124,,46,,3,,2,,0,,0,,7,,155,,38,,8,,30,,0,,66,
"20130331","S08000030",,"New Outpatient","Z9","d",17967,,17561,,406,,57,,20,,15,,22,,277,,127,,67,,48,,0,,1,,1,,0,,12,,21,,45,,5,,40,,0,,27,
"20130630","S08000030",,"New Outpatient","Z9","d",18646,,18018,,628,,45,,11,,13,,21,,514,,303,,113,,66,,0,,4,,1,,0,,12,,15,,53,,9,,44,,0,,16,
"20130930","S08000030",,"New Outpatient","Z9","d",18558,,17948,,610,,41,,15,,10,,16,,486,,284,,91,,68,,3,,5,,1,,0,,30,,4,,55,,7,,48,,0,,28,
"20131231","S08000030",,"New Outpatient","Z9","d",18967,,18337,,630,,32,,10,,10,,12,,480,,204,,164,,47,,3,,1,,1,,0,,57,,3,,74,,9,,65,,0,,44,
"20140331","S08000030",,"New Outpatient","Z9","d",19159,,18685,,474,,21,,13,,8,,0,,365,,172,,112,,52,,7,,6,,0,,0,,15,,1,,59,,9,,50,,0,,29,
"20140630","S08000030",,"New Outpatient","Z9","d",20465,,19783,,682,,19,,16,,3,,0,,545,,337,,123,,52,,3,,7,,1,,0,,22,,0,,91,,6,,85,,0,,27,
"20140930","S08000030",,"New Outpatient","Z9","d",20737,,20167,,570,,14,,13,,1,,0,,461,,252,,118,,57,,5,,8,,0,,0,,21,,0,,65,,7,,58,,0,,30,
"20141231","S08000030",,"New Outpatient","Z9","d",20337,,19762,,575,,10,,9,,1,,0,,433,,198,,159,,38,,5,,2,,1,,0,,30,,0,,61,,9,,52,,0,,71,
"20150331","S08000030",,"New Outpatient","Z9","d",20371,,19942,,429,,14,,14,,0,,0,,333,,130,,127,,37,,5,,8,,0,,0,,26,,0,,56,,5,,51,,0,,26,
"20150630","S08000030",,"New Outpatient","Z9","d",22037,,21505,,532,,8,,8,,0,,0,,457,,243,,143,,39,,3,,5,,0,,0,,24,,0,,46,,1,,45,,0,,21,
"20150930","S08000030",,"New Outpatient","Z9","d",23125,,22648,,477,,7,,7,,0,,0,,420,,269,,83,,36,,4,,4,,0,,0,,24,,0,,32,,3,,29,,0,,18,
"20151231","S08000030",,"New Outpatient","Z9","d",20961,,20457,,504,,12,,12,,0,,0,,350,,167,,89,,46,,1,,0,,0,,0,,47,,0,,61,,3,,58,,0,,81,
"20160331","S08000030",,"New Outpatient","Z9","d",19864,,19587,,277,,11,,10,,1,,0,,220,,116,,49,,24,,1,,3,,0,,0,,27,,0,,13,,1,,12,,0,,33,
"20160630","S08000030",,"New Outpatient","Z9","d",22224,,21856,,368,,9,,9,,0,,0,,319,,191,,65,,26,,2,,3,,0,,0,,31,,1,,16,,1,,15,,0,,24,
"20160930","S08000030",,"New Outpatient","Z9","d",22788,,22417,,371,,14,,14,,0,,0,,333,,226,,60,,26,,0,,2,,1,,0,,18,,0,,4,,2,,2,,0,,20,
"20161231","S08000030",,"New Outpatient","Z9","d",21197,,20886,,311,,17,,17,,0,,0,,241,,132,,54,,15,,1,,4,,0,,0,,35,,0,,6,,0,,6,,0,,47,
"20170331","S08000030",,"New Outpatient","Z9","d",20785,,20595,,190,,12,,12,,0,,0,,151,,98,,25,,16,,2,,0,,0,,0,,10,,0,,2,,0,,2,,0,,25,
"20170630","S08000030",,"New Outpatient","Z9","d",,":",,":",,":",,":",,":",,":",,":",,":",,":",,":",,":",,":",,":",,":",,":",,":",,":",,":",,":",,":",,":",,":"
"20170930","S08000030",,"New Outpatient","Z9","d",,":",,":",,":",,":",,":",,":",,":",,":",,":",,":",,":",,":",,":",,":",,":",,":",,":",,":",,":",,":",,":",,":"
"20171231","S08000030",,"New Outpatient","Z9","d",,":",,":",,":",,":",,":",,":",,":",,":",,":",,":",,":",,":",,":",,":",,":",,":",,":",,":",,":",,":",,":",,":"
"20180331","S08000030",,"New Outpatient","Z9","d",,":",,":",,":",,":",,":",,":",,":",,":",,":",,":",,":",,":",,":",,":",,":",,":",,":",,":",,":",,":",,":",,":"
"20180630","S08000030",,"New Outpatient","Z9","d",,":",,":",,":",,":",,":",,":",,":",,":",,":",,":",,":",,":",,":",,":",,":",,":",,":",,":",,":",,":",,":",,":"
"20180930","S08000030",,"New Outpatient","Z9","d",,":",,":",,":",,":",,":",,":",,":",,":",,":",,":",,":",,":",,":",,":",,":",,":",,":",,":",,":",,":",,":",,":"
"20181231","S08000030",,"New Outpatient","Z9","d",,":",,":",,":",,":",,":",,":",,":",,":",,":",,":",,":",,":",,":",,":",,":",,":",,":",,":",,":",,":",,":",,":"
"20190331","S08000030",,"New Outpatient","Z9","d",30650,,30279,,371,,8,,8,,0,,0,,98,,50,,25,,17,,0,,6,,0,,0,,0,,0,,3,,0,,3,,0,,262,
"20190630","S08000030",,"New Outpatient","Z9","d",31594,,31179,,415,,6,,6,,0,,0,,107,,66,,22,,17,,0,,2,,0,,0,,0,,0,,15,,1,,14,,0,,287,
"20190930","S08000030",,"New Outpatient","Z9","d",31225,,30692,,533,,12,,12,,0,,0,,106,,73,,12,,18,,1,,1,,0,,0,,1,,0,,14,,0,,14,,1,,400,
"20191231","S08000030",,"New Outpatient","Z9","d",26351,,25635,,716,,25,,25,,0,,0,,112,,55,,35,,14,,3,,1,,0,,0,,4,,0,,16,,0,,16,,2,,561,
"20200331","S08000030",,"New Outpatient","Z9","d",22523,,22097,,426,,15,,15,,0,,0,,113,,42,,41,,22,,3,,2,,0,,0,,3,,0,,6,,0,,6,,8,,284,
"20200630","S08000030",,"New Outpatient","Z9","d",20121,,19847,,274,,13,,13,,0,,0,,35,,2,,26,,3,,1,,1,,0,,0,,2,,0,,0,,0,,0,,11,,215,
"20200930","S08000030",,"New Outpatient","Z9","d",22337,,22168,,169,,8,,8,,0,,0,,26,,13,,8,,4,,0,,1,,0,,0,,0,,0,,0,,0,,0,,8,,127,
"20201231","S08000030",,"New Outpatient","Z9","d",22965,,22798,,167,,17,,17,,0,,0,,53,,9,,37,,3,,1,,2,,0,,0,,0,,1,,1,,0,,1,,44,,52,
"20210331","S08000030",,"New Outpatient","Z9","d",21558,,21411,,147,,20,,20,,0,,0,,36,,2,,23,,9,,1,,1,,0,,0,,0,,0,,2,,0,,2,,52,,37,
"20210630","S08000030",,"New Outpatient","Z9","d",22153,,22035,,118,,19,,19,,0,,0,,65,,19,,30,,13,,2,,1,,0,,0,,0,,0,,3,,1,,2,,12,,19,
"20210930","S08000030",,"New Outpatient","Z9","d",25632,,25508,,124,,23,,23,,0,,0,,59,,31,,17,,11,,0,,0,,0,,0,,0,,0,,5,,1,,4,,8,,29,
"20211231","S08000030",,"New Outpatient","Z9","d",26757,,26641,,116,,21,,21,,0,,0,,74,,19,,33,,16,,3,,0,,0,,0,,3,,0,,7,,1,,6,,9,,5,
"20220331","S08000030",,"New Outpatient","Z9","d",27631,,27524,,107,,14,,14,,0,,0,,52,,19,,19,,13,,0,,0,,0,,0,,1,,0,,2,,0,,2,,6,,33,
"20121231","S08000028",,"New Outpatient","Z9","d",855,,832,,23,,0,,0,,0,,0,,23,,0,,0,,16,,0,,0,,0,,0,,0,,7,,0,,0,,0,,0,,0,
"20130331","S08000028",,"New Outpatient","Z9","d",861,,839,,22,,2,,2,,0,,0,,20,,6,,0,,10,,0,,0,,0,,0,,1,,3,,0,,0,,0,,0,,0,
"20130630","S08000028",,"New Outpatient","Z9","d",883,,865,,18,,2,,2,,0,,0,,16,,7,,0,,6,,1,,0,,0,,0,,2,,0,,0,,0,,0,,0,,0,
"20130930","S08000028",,"New Outpatient","Z9","d",897,,862,,35,,2,,1,,1,,0,,32,,14,,1,,8,,1,,1,,0,,0,,7,,0,,1,,0,,1,,0,,0,
"20131231","S08000028",,"New Outpatient","Z9","d",982,,967,,15,,2,,1,,1,,0,,13,,3,,4,,2,,2,,0,,0,,0,,2,,0,,0,,0,,0,,0,,0,
"20140331","S08000028",,"New Outpatient","Z9","d",1118,,1092,,26,,2,,2,,0,,0,,24,,10,,5,,8,,0,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20140630","S08000028",,"New Outpatient","Z9","d",1036,,1021,,15,,3,,3,,0,,0,,12,,4,,3,,5,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20140930","S08000028",,"New Outpatient","Z9","d",1013,,986,,27,,4,,4,,0,,0,,23,,9,,4,,8,,1,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20141231","S08000028",,"New Outpatient","Z9","d",1128,,1106,,22,,3,,3,,0,,0,,19,,9,,4,,5,,0,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20150331","S08000028",,"New Outpatient","Z9","d",1054,,1025,,29,,0,,0,,0,,0,,29,,9,,9,,9,,0,,1,,0,,1,,0,,0,,0,,0,,0,,0,,0,
"20150630","S08000028",,"New Outpatient","Z9","d",1104,,1074,,30,,1,,1,,0,,0,,29,,20,,5,,4,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20150930","S08000028",,"New Outpatient","Z9","d",1123,,1105,,18,,4,,4,,0,,0,,14,,8,,1,,4,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20151231","S08000028",,"New Outpatient","Z9","d",1077,,1044,,33,,3,,3,,0,,0,,29,,16,,6,,5,,1,,0,,0,,1,,0,,0,,1,,0,,1,,0,,0,
"20160331","S08000028",,"New Outpatient","Z9","d",1018,,1005,,13,,1,,1,,0,,0,,11,,2,,5,,2,,1,,0,,0,,1,,0,,0,,0,,0,,0,,0,,1,
"20160630","S08000028",,"New Outpatient","Z9","d",1092,,1064,,28,,2,,2,,0,,0,,25,,8,,5,,12,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,
"20160930","S08000028",,"New Outpatient","Z9","d",964,,940,,24,,0,,0,,0,,0,,23,,13,,1,,5,,1,,2,,0,,1,,0,,0,,0,,0,,0,,0,,1,
"20161231","S08000028",,"New Outpatient","Z9","d",822,,793,,29,,4,,4,,0,,0,,25,,17,,3,,5,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20170331","S08000028",,"New Outpatient","Z9","d",928,,908,,20,,3,,3,,0,,0,,16,,9,,4,,3,,0,,0,,0,,0,,0,,0,,1,,1,,0,,0,,0,
"20170630","S08000028",,"New Outpatient","Z9","d",1125,,1100,,25,,1,,1,,0,,0,,22,,8,,6,,3,,4,,0,,0,,1,,0,,0,,2,,2,,0,,0,,0,
"20170930","S08000028",,"New Outpatient","Z9","d",1028,,998,,30,,1,,1,,0,,0,,28,,7,,13,,5,,0,,3,,0,,0,,0,,0,,1,,1,,0,,0,,0,
"20171231","S08000028",,"New Outpatient","Z9","d",960,,931,,29,,2,,2,,0,,0,,25,,14,,6,,3,,1,,0,,0,,1,,0,,0,,2,,1,,1,,0,,0,
"20180331","S08000028",,"New Outpatient","Z9","d",908,,887,,21,,2,,2,,0,,0,,18,,9,,1,,5,,1,,1,,0,,1,,0,,0,,1,,0,,1,,0,,0,
"20180630","S08000028",,"New Outpatient","Z9","d",1124,,1097,,27,,0,,0,,0,,0,,26,,13,,5,,7,,1,,0,,0,,0,,0,,0,,1,,0,,1,,0,,0,
"20180930","S08000028",,"New Outpatient","Z9","d",1090,,1058,,32,,4,,4,,0,,0,,27,,13,,7,,7,,0,,0,,0,,0,,0,,0,,1,,0,,1,,0,,0,
"20181231","S08000028",,"New Outpatient","Z9","d",1023,,997,,26,,3,,3,,0,,0,,23,,7,,8,,4,,3,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20190331","S08000028",,"New Outpatient","Z9","d",1004,,995,,9,,0,,0,,0,,0,,9,,6,,2,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20190630","S08000028",,"New Outpatient","Z9","d",1032,,1019,,13,,0,,0,,0,,0,,13,,6,,0,,7,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20190930","S08000028",,"New Outpatient","Z9","d",1032,,1013,,19,,4,,4,,0,,0,,15,,6,,2,,5,,2,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20191231","S08000028",,"New Outpatient","Z9","d",996,,976,,20,,1,,1,,0,,0,,19,,7,,8,,3,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20200331","S08000028",,"New Outpatient","Z9","d",753,,748,,5,,1,,1,,0,,0,,3,,1,,1,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,,0,
"20200630","S08000028",,"New Outpatient","Z9","d",797,,792,,5,,2,,2,,0,,0,,3,,0,,1,,2,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20200930","S08000028",,"New Outpatient","Z9","d",941,,933,,8,,1,,1,,0,,0,,7,,1,,3,,2,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20201231","S08000028",,"New Outpatient","Z9","d",1042,,1038,,4,,1,,1,,0,,0,,3,,1,,0,,2,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20210331","S08000028",,"New Outpatient","Z9","d",909,,905,,4,,1,,1,,0,,0,,2,,0,,0,,1,,0,,1,,0,,0,,0,,0,,0,,0,,0,,1,,0,
"20210630","S08000028",,"New Outpatient","Z9","d",910,,900,,10,,2,,2,,0,,0,,8,,4,,1,,3,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20210930","S08000028",,"New Outpatient","Z9","d",897,,893,,4,,0,,0,,0,,0,,4,,3,,0,,0,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20211231","S08000028",,"New Outpatient","Z9","d",898,,894,,4,,0,,0,,0,,0,,4,,2,,1,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20220331","S08000028",,"New Outpatient","Z9","d",1134,,1125,,9,,1,,1,,0,,0,,6,,2,,2,,1,,0,,1,,0,,0,,0,,0,,0,,0,,0,,2,,0,
"20121231","S92000003","d","New Outpatient","C2",,,":u",,":u",,":u",,":u",,":u",,":u",,":u",,":u",,":u",,":u",,":u",,":u",,":u",,":u",,":u",,":u",,":u",,":u",,":u",,":u",,":u",,":u"
"20130331","S92000003","d","New Outpatient","C2",,,":u",,":u",,":u",,":u",,":u",,":u",,":u",,":u",,":u",,":u",,":u",,":u",,":u",,":u",,":u",,":u",,":u",,":u",,":u",,":u",,":u",,":u"
"20130630","S92000003","d","New Outpatient","C2",,,":u",,":u",,":u",,":u",,":u",,":u",,":u",,":u",,":u",,":u",,":u",,":u",,":u",,":u",,":u",,":u",,":u",,":u",,":u",,":u",,":u",,":u"
"20130930","S92000003","d","New Outpatient","C2",,,":u",,":u",,":u",,":u",,":u",,":u",,":u",,":u",,":u",,":u",,":u",,":u",,":u",,":u",,":u",,":u",,":u",,":u",,":u",,":u",,":u",,":u"
"20131231","S92000003","d","New Outpatient","C2",,,":u",,":u",,":u",,":u",,":u",,":u",,":u",,":u",,":u",,":u",,":u",,":u",,":u",,":u",,":u",,":u",,":u",,":u",,":u",,":u",,":u",,":u"
"20140331","S92000003","d","New Outpatient","C2",,,":u",,":u",,":u",,":u",,":u",,":u",,":u",,":u",,":u",,":u",,":u",,":u",,":u",,":u",,":u",,":u",,":u",,":u",,":u",,":u",,":u",,":u"
"20140630","S92000003","d","New Outpatient","C2",,,":u",,":u",,":u",,":u",,":u",,":u",,":u",,":u",,":u",,":u",,":u",,":u",,":u",,":u",,":u",,":u",,":u",,":u",,":u",,":u",,":u",,":u"
"20140930","S92000003","d","New Outpatient","C2",,,":u",,":u",,":u",,":u",,":u",,":u",,":u",,":u",,":u",,":u",,":u",,":u",,":u",,":u",,":u",,":u",,":u",,":u",,":u",,":u",,":u",,":u"
"20141231","S92000003","d","New Outpatient","C2",,,":u",,":u",,":u",,":u",,":u",,":u",,":u",,":u",,":u",,":u",,":u",,":u",,":u",,":u",,":u",,":u",,":u",,":u",,":u",,":u",,":u",,":u"
"20150331","S92000003","d","New Outpatient","C2",,,":u",,":u",,":u",,":u",,":u",,":u",,":u",,":u",,":u",,":u",,":u",,":u",,":u",,":u",,":u",,":u",,":u",,":u",,":u",,":u",,":u",,":u"
"20150630","S92000003","d","New Outpatient","C2",,,":u",,":u",,":u",,":u",,":u",,":u",,":u",,":u",,":u",,":u",,":u",,":u",,":u",,":u",,":u",,":u",,":u",,":u",,":u",,":u",,":u",,":u"
"20150930","S92000003","d","New Outpatient","C2",,,":u",,":u",,":u",,":u",,":u",,":u",,":u",,":u",,":u",,":u",,":u",,":u",,":u",,":u",,":u",,":u",,":u",,":u",,":u",,":u",,":u",,":u"
"20151231","S92000003","d","New Outpatient","C2",,,":u",,":u",,":u",,":u",,":u",,":u",,":u",,":u",,":u",,":u",,":u",,":u",,":u",,":u",,":u",,":u",,":u",,":u",,":u",,":u",,":u",,":u"
"20160331","S92000003","d","New Outpatient","C2",,,":u",,":u",,":u",,":u",,":u",,":u",,":u",,":u",,":u",,":u",,":u",,":u",,":u",,":u",,":u",,":u",,":u",,":u",,":u",,":u",,":u",,":u"
"20160630","S92000003","d","New Outpatient","C2",,,":u",,":u",,":u",,":u",,":u",,":u",,":u",,":u",,":u",,":u",,":u",,":u",,":u",,":u",,":u",,":u",,":u",,":u",,":u",,":u",,":u",,":u"
"20160930","S92000003","d","New Outpatient","C2",,,":u",,":u",,":u",,":u",,":u",,":u",,":u",,":u",,":u",,":u",,":u",,":u",,":u",,":u",,":u",,":u",,":u",,":u",,":u",,":u",,":u",,":u"
"20161231","S92000003","d","New Outpatient","C2",,,":u",,":u",,":u",,":u",,":u",,":u",,":u",,":u",,":u",,":u",,":u",,":u",,":u",,":u",,":u",,":u",,":u",,":u",,":u",,":u",,":u",,":u"
"20170331","S92000003","d","New Outpatient","C2",,,":u",,":u",,":u",,":u",,":u",,":u",,":u",,":u",,":u",,":u",,":u",,":u",,":u",,":u",,":u",,":u",,":u",,":u",,":u",,":u",,":u",,":u"
"20170630","S92000003","d","New Outpatient","C2",,,":",,":",,":",,":",,":",,":",,":",,":",,":",,":",,":",,":",,":",,":",,":",,":",,":",,":",,":",,":",,":",,":"
"20170930","S92000003","d","New Outpatient","C2",,,":",,":",,":",,":",,":",,":",,":",,":",,":",,":",,":",,":",,":",,":",,":",,":",,":",,":",,":",,":",,":",,":"
"20171231","S92000003","d","New Outpatient","C2",,,":",,":",,":",,":",,":",,":",,":",,":",,":",,":",,":",,":",,":",,":",,":",,":",,":",,":",,":",,":",,":",,":"
"20180331","S92000003","d","New Outpatient","C2",,,":",,":",,":",,":",,":",,":",,":",,":",,":",,":",,":",,":",,":",,":",,":",,":",,":",,":",,":",,":",,":",,":"
"20180630","S92000003","d","New Outpatient","C2",,,":",,":",,":",,":",,":",,":",,":",,":",,":",,":",,":",,":",,":",,":",,":",,":",,":",,":",,":",,":",,":",,":"
"20180930","S92000003","d","New Outpatient","C2",,,":",,":",,":",,":",,":",,":",,":",,":",,":",,":",,":",,":",,":",,":",,":",,":",,":",,":",,":",,":",,":",,":"
"20181231","S92000003","d","New Outpatient","C2",,,":",,":",,":",,":",,":",,":",,":",,":",,":",,":",,":",,":",,":",,":",,":",,":",,":",,":",,":",,":",,":",,":"
"20190331","S92000003","d","New Outpatient","C2",,,":u",,":u",,":u",,":u",,":u",,":u",,":u",,":u",,":u",,":u",,":u",,":u",,":u",,":u",,":u",,":u",,":u",,":u",,":u",,":u",,":u",,":u"
"20190630","S92000003","d","New Outpatient","C2",,,":u",,":u",,":u",,":u",,":u",,":u",,":u",,":u",,":u",,":u",,":u",,":u",,":u",,":u",,":u",,":u",,":u",,":u",,":u",,":u",,":u",,":u"
